"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NENF",485.689445148603,-0.37260989265564,0.180433922799992,-2.06507671547257,0.0389157421778501,0.13045007098348
"ATF3",1089.54728720762,3.66246093414104,0.500454498601479,7.31826958170181,2.51188866895643e-13,6.84247287068185e-11
"FAM71A",1.03753792822613,3.18860233830822,1.48167022402246,2.15203240681436,0.0313948020755814,0.110863564209132
"BATF3",53.2476953416641,0.334876726236378,0.330912140901541,1.01198077932117,0.311547243582242,0.543100263961094
"NSL1",287.996405724955,-0.50054943029,0.168886464591231,-2.96382206532369,0.00303843922392878,0.0186842953781949
"TATDN3",107.714390834372,0.286524721606032,0.183553190596019,1.56099014501275,0.118526076132155,0.289682730065162
"FLVCR1",226.193092329524,-0.226995570416261,0.183580363298132,-1.23649156335759,0.216275899798891,0.43147569840423
"VASH2",29.9704874745348,-0.927093994887061,0.465524740156668,-1.9915031681776,0.0464255972679275,0.148874483432282
"ANGEL2",184.222292136131,0.16357958801548,0.231857151957051,0.705518836209034,0.480487414042264,0.70210177583756
"RPS6KC1",287.657606458238,0.532224075817298,0.126063265692728,4.22188075878157,2.42272273511224e-05,0.000396392159200082
"PROX1",19.5339906057487,3.52655987846711,0.770079873289927,4.5794728583166,4.66149271351422e-06,0.000104930252134647
"SMYD2",282.370771243029,-0.10212385756143,0.252810134179849,-0.403954761911481,0.686245985619695,0.844388732761471
"PTPN14",433.625240493301,0.539755621578717,0.207103892949721,2.60620702919262,0.00915511067035263,0.0434979814499894
"CENPF",830.010768948655,-0.600169581587214,0.538870280705054,-1.11375520802883,0.265384217673185,0.490900732405474
"KCNK2",2.03001989218572,-3.67086612873704,2.03634898672015,-1.80267044238303,0.0714399868313878,0.203094738896493
"KCTD3",537.83676664768,-0.180894359371472,0.139752776452171,-1.29438830457427,0.195531328367378,0.404473699457723
"USH2A",0.385143912264116,-0.269427017581348,1.59281505633898,-0.169151475878571,0.865677496339541,NA
"ESRRG",2.85042947705613,0.551284218498383,1.51686324767844,0.363436993639422,0.716278471331404,0.863798709169693
"GPATCH2",177.813864209052,0.889732231581894,0.235790525296819,3.77340111720722,0.000161037062916971,0.00182779420753787
"SPATA17",21.0305021555444,-0.640933470863293,0.333564809948044,-1.92146608919306,0.0546729735647613,0.168067167004563
"RRP15",332.811726854757,0.288075005560957,0.191931622994801,1.50092517880058,0.133374914919356,0.314155385915176
"TGFB2",710.833163921927,0.0970901737920923,0.247000312437658,0.393077129473661,0.694262515393159,0.848670609078065
"LYPLAL1",201.777365490433,0.301352523590434,0.192539080833586,1.56514990248082,0.117547764962402,0.287926194442534
"SLC30A10",2.12261025546898,-0.33127500397854,0.715697401231877,-0.462870206610142,0.643457404178696,0.817858801136429
"EPRS",1657.2534806214,0.246633139737442,0.276625987581053,0.891576174364951,0.372620145367274,0.606464266495594
"BPNT1",328.604539071346,-0.43752429488559,0.32005318623715,-1.3670362105422,0.17161395582847,0.372886914658362
"IARS2",1509.09134246157,-0.324953507307047,0.167654621492583,-1.93823173148509,0.0525949570585142,0.163380484095753
"RAB3GAP2",497.219739500403,0.296428495161929,0.133923884924143,2.21341021677972,0.0268693769257123,0.0987223889080773
"MARK1",9.11619581881434,0.787271792877614,0.520637418406105,1.51213064033659,0.130500631450078,0.309261253139919
"C1orf115",128.817940106392,-0.0445065819340931,0.250198856869714,-0.177884833251933,0.858813422189644,0.943156087658494
"MARC2",93.7568318990246,-0.398920357070482,0.203075845997589,-1.96439096491672,0.0494847698192851,0.156136968295883
"MARC1",60.9974371532352,-0.837513352241016,0.542539993500386,-1.54368961233163,0.122663543983853,0.296989996481723
"HLX",31.7372061143425,-0.10592420427994,0.524372415824848,-0.202001861812886,0.839915268669661,0.933645919463107
"C1orf140",0.0420074077160825,-0.269433616307584,3.00317535619469,-0.08971624509099,0.928512706286325,NA
"DUSP10",379.559319174393,1.43122322104795,0.562016771060038,2.54658454114897,0.0108782858240973,0.0498207785479783
"HHIPL2",105.957921246328,0.218755753271868,0.74940611336165,0.291905482716952,0.770358891372062,0.893993098881942
"TAF1A",92.560614332652,1.09242639960816,0.20180799254615,5.41319689981226,6.19093481358197e-08,3.10085951130604e-06
"MIA3",501.660012259411,0.126678377031919,0.116565280654532,1.08675907886638,0.277143296886085,0.504774659325542
"AIDA",283.919511488991,0.332894740161057,0.254884683687534,1.30606019688949,0.191532087333874,0.399505470181764
"BROX",174.988935585711,0.455920400406114,0.130794806568156,3.48576837543269,0.000490725706726729,0.0044820576754976
"FAM177B",2.75871701858225,0.943694254080325,1.08553466146723,0.869335902001335,0.384663431202184,0.617585471644742
"DISP1",55.4760471772645,-0.148041728250253,0.167414819079318,-0.884280908132231,0.376544591809733,0.609783883711902
"TLR5",32.2354979216326,1.17582852457583,0.805716455751989,1.45935771347553,0.144466678293886,0.331481323166717
"SUSD4",16.6229620217493,-0.449673738741322,0.651057571672737,-0.690681989283978,0.489765410233883,0.708913047189564
"CAPN8",20.9807812957963,-0.245759526256248,0.843297461584944,-0.291426854047863,0.770724878856539,0.894137495805931
"CAPN2",4599.47781799049,-0.439974196586864,0.172736089015786,-2.54708902519296,0.0108625717599423,0.0497678228730082
"TP53BP2",678.763119162279,0.925089188561509,0.239914183565192,3.85591704006168,0.000115296586883399,0.00139315961442687
"FBXO28",568.054027719484,0.545669528324412,0.260634204003173,2.09362209542447,0.0362936576853269,0.123807425853651
"DEGS1",913.194527846279,-0.148764875383556,0.137345790899051,-1.08314113166306,0.278745784487223,0.506623644590087
"NVL",228.394512335927,-0.097371509149832,0.107609644539604,-0.904858570683191,0.365540317631069,0.59965604985289
"CNIH4",434.611633609518,-0.120648206150678,0.212040524934942,-0.568986547206934,0.569365269514708,0.76814098008123
"WDR26",1170.52449672305,1.12401752884965,0.23511316813057,4.78075106463381,1.74641505899946e-06,4.57278020591647e-05
"CNIH3",3.23092121633639,0.719178196468742,0.7450401879361,0.965287789992912,0.334400685727449,0.568127215946318
"DNAH14",119.647234613807,0.697276285851659,0.205997602400352,3.38487573508995,0.0007121048434497,0.00601897218521693
"LBR",609.53657624824,-0.41453210936249,0.287067019339202,-1.44402554607875,0.148731789546425,0.338169350752284
"ENAH",1166.00574050584,-0.170670212321209,0.246716229035905,-0.691767270390512,0.489083493749068,0.708263328431429
"SRP9",928.912741062833,-0.0310121106039378,0.202677392717914,-0.153012184477331,0.878388666618567,0.952958414378598
"EPHX1",1234.0305172855,-1.67450199817264,0.318316765951848,-5.26048947866587,1.43672425364182e-07,5.94880466301242e-06
"TMEM63A",329.130031929474,-0.0554097702930914,0.595342150856518,-0.09307214383086,0.925846247358482,0.973430029979357
"LEFTY1",1.43797112715068,-1.28784098546093,1.00110144708323,-1.28642405743507,0.198295106872406,0.408562649204862
"PYCR2",438.467561829271,-0.268296379390784,0.267045007163333,-1.00468599746816,0.315048072770199,0.546625480601507
"LEFTY2",0.0427331724270717,-0.269433616307584,3.00317535619469,-0.0897162450909898,0.928512706286325,NA
"SDE2",243.382348187126,1.0644055329573,0.201008102120258,5.29533646519626,1.18797467714781e-07,5.16685793055296e-06
"ACBD3",720.286354347236,0.861557980233367,0.243678836373908,3.53562908069443,0.000406805446367508,0.0038775126861561
"LIN9",94.091382339498,0.258911598245392,0.319350140015295,0.810745215997062,0.417512001226057,0.647069339904841
"PARP1",1337.04463110243,-0.737489952735899,0.283794196924306,-2.59867876344421,0.00935833038804988,0.0442873501783756
"ITPKB",49.1223422166555,-0.17756742685551,0.568334722143817,-0.312434591688692,0.754710264806334,0.88590225271177
"PSEN2",222.516408558844,-0.388858302989038,0.135876354891806,-2.86185409741578,0.00421170741474087,0.0240688925390804
"CDC42BPA",524.202157834927,0.297348913343613,0.209138456255768,1.42178018651896,0.155090073219738,0.347888408968922
"ZNF678",66.9626238327469,0.658523726440506,0.232443403587429,2.8330497500774,0.00461062096419142,0.025753378841263
"JMJD4",211.566145379229,-0.562073187631364,0.383697315691796,-1.46488694250561,0.142951765863371,0.328874993033072
"SNAP47",243.78800651327,-0.440095696699759,0.138686475778247,-3.17331372240975,0.00150709577422495,0.0108992436359528
"WNT9A",17.0334516629223,-1.00182474480635,0.499996710253533,-2.00366267269709,0.0451062073633663,0.145757353117792
"WNT3A",0.407337172978691,1.34047772842147,1.82781468319093,0.733377262338935,0.463328363293445,NA
"ARF1",3006.92184660078,-0.340992134288531,0.25168283525518,-1.35484858926832,0.175465802161745,0.377268222733875
"C1orf35",209.217546537796,-0.26008451335652,0.353338704198695,-0.736077056563453,0.461683804619108,0.685083977144467
"MRPL55",225.444107874996,-0.803001250659043,0.322140696175312,-2.49270353045379,0.0126774649719767,0.0557628891274453
"GUK1",993.283177937573,-0.543338214045031,0.463748735591493,-1.17162198480611,0.241348857468733,0.464077239618206
"GJC2",6.0889442197827,-0.129412859779412,0.567069887439089,-0.228213246102427,0.819480464230249,0.923841804116973
"IBA57",72.4644033478608,0.00659994195329436,0.1577735895881,0.0418317284313861,0.966632841512232,0.989837639659726
"OBSCN",262.238367939063,-0.0492688438144612,0.34196485753776,-0.144075751436011,0.885440652475417,0.955667802793396
"TRIM11",332.433147412797,0.186784888924119,0.228470240258735,0.817545815650173,0.413616578009697,0.643152114047318
"TRIM17",3.20710021393025,0.645810037949299,1.12736161857839,0.572850829145371,0.5667456999059,0.76593789559047
"HIST3H2A",55.1674868495602,1.25514131988823,0.426613418609872,2.94210464353918,0.00325989748409696,0.0197643218413017
"HIST3H2BB",8.23095767829335,3.41683572794663,0.860518757102847,3.9706696684338,7.16708942609382e-05,0.00093989356012634
"RNF187",826.063870500041,-0.501679102104397,0.124626079886523,-4.02547446378155,5.68605510079777e-05,0.000783384006655607
"RHOU",226.198516149313,0.52305997777284,0.191568611533325,2.73040543326091,0.0063256478448987,0.0328489411664689
"DUSP5P1",15.0708957688331,0.67222748539263,0.378716515642397,1.77501497195697,0.0758954151027457,0.21188124028263
"RAB4A",285.577430735493,-0.524532640738349,0.19828622627513,-2.64533069488417,0.00816111157146443,0.0397482996769536
"CCSAP",117.898649375062,0.210908497373798,0.232735737985023,0.906214486867376,0.364822336645208,0.599168883923648
"ACTA1",2.04295721579695,3.38815313633785,1.11205530456275,3.04674877448656,0.00231330964299036,0.0152198130621658
"NUP133",512.808103140222,-0.30090436367638,0.122036825021396,-2.46568495717275,0.0136751552962742,0.0590801714761406
"ABCB10",174.477760229585,-0.536972490751193,0.144803146064353,-3.70829298496424,0.000208661146530218,0.00224282552418685
"TAF5L",295.299262673741,0.125110410665207,0.133552358673979,0.936789225644601,0.34886698859559,0.583540381071303
"URB2",223.93456297033,0.112929694817491,0.133108741200468,0.848401793894312,0.396214243964205,0.628023089134345
"GALNT2",1895.03643465055,-0.558206906250233,0.197058380585211,-2.83269813033329,0.0046156951781212,0.025753378841263
"PGBD5",29.8192901475848,0.0250847460181636,0.917282802998083,0.0273467963600491,0.978183132711561,0.993818830207725
"COG2",342.232036083334,-0.189157625548143,0.170697844343059,-1.10814302474719,0.267800052244777,0.493354388431072
"AGT",196.264153526991,-0.0681576352161428,1.1178281049881,-0.0609732703194722,0.951380496631538,0.98396046572476
"CAPN9",0.0852664132857235,-0.509879536815764,3.00317535619469,-0.169780141463944,0.865183044993629,NA
"C1orf198",453.763498455957,-0.176617180329095,0.414809734762029,-0.42577877404545,0.670269055122221,0.834316788430554
"TTC13",182.124294395273,-0.326071986737627,0.240218570591526,-1.35739708189376,0.174655074949392,0.376337745904863
"ARV1",183.814124764336,-0.239700144619725,0.171201473742066,-1.40010561463308,0.161481693982974,0.358433101960033
"FAM89A",72.5130545372676,0.120409187808235,0.18454746800025,0.652456460730593,0.514106751466205,0.727929108761828
"TRIM67",13.704007303636,0.20040123213601,0.62988262122174,0.318156471355418,0.750366249321902,0.88263505683186
"C1orf131",156.724543845493,-0.069833382672462,0.0953225592359979,-0.73260079494477,0.463801946123408,0.686857880579849
"GNPAT",471.691824016305,-0.277300245961669,0.161338877657694,-1.71874411169517,0.085660976053606,0.231113462238808
"EXOC8",301.498136609796,0.98389827110562,0.221912426077296,4.43372319656814,9.26195268712685e-06,0.000179314637622218
"SPRTN",162.017208355195,0.0465896827062079,0.157133569694581,0.296497322607535,0.766850311349782,0.893190686606955
"EGLN1",857.083014121084,0.178635111292351,0.224117972229075,0.797058395253392,0.425417117741564,0.654455262667136
"TSNAX",196.594199090785,-0.0215335624217108,0.153278028173591,-0.140486948314102,0.888275263959108,0.957056716372362
"DISC1",0.300236406536922,0.211468610099364,1.8351800901663,0.115230440452414,0.908262471382621,NA
"SIPA1L2",242.869893705948,0.220961735472405,0.553311329438183,0.39934431795706,0.689639516316697,0.84614492942048
"MAP10",32.8318385973621,0.409757914947036,0.20424446045372,2.00621311362265,0.0448335153442431,0.144936496512609
"NTPCR",341.710020596331,-0.201624826760279,0.20931166037638,-0.963275655057731,0.335409207160417,0.569169263342054
"KCNK1",296.821744828872,0.224663050371788,0.300241018057632,0.748275674740297,0.454293893818394,0.679373711644102
"SLC35F3",141.074098007361,0.397570335396663,0.431618321783207,0.921115521125525,0.356990117599605,0.591455900243991
"COA6",323.131703836883,-0.159544002683603,0.157567794513337,-1.01254195488596,0.311278997194262,0.542895983656857
"TARBP1",293.609344173898,-0.0187754056555573,0.129978695461814,-0.144449869948674,0.88514523917672,0.955591489718592
"IRF2BP2",1364.58901489042,0.53576083554212,0.120803891704664,4.434963377272,9.20879422490025e-06,0.00017850804985022
"LINC00184",0.469276095222803,-0.754721885582044,1.6067231312511,-0.469727404119943,0.638549786343144,NA
"TOMM20",1554.87401342958,-0.308235854667924,0.1716273100442,-1.79596041322644,0.072500813135739,0.205123929584297
"SNORA14B",2.31715777722308,-0.498539184711797,0.783373972927026,-0.636399985116991,0.524515750589407,0.736805527895348
"RBM34",424.709547667905,0.360482421914974,0.119328921489075,3.02091410377809,0.00252012840763123,0.0162567651787661
"ARID4B",1003.26585701134,1.89140323830795,0.375573252802039,5.03604349936201,4.75252603040641e-07,1.6041841668287e-05
"GGPS1",316.439849296944,0.151298440461405,0.110486904539189,1.36937894216903,0.170880853165887,0.37200201307282
"TBCE",363.01490776723,0.0353283909204947,0.222476547920442,0.158796022550333,0.873829582594606,0.950590991791653
"B3GALNT2",457.195632474157,1.321229528767,0.26415118201691,5.00179298339245,5.67995645995378e-07,1.84503522915695e-05
"GNG4",120.32586977017,-0.0350864211865941,0.438492150202415,-0.0800160759329389,0.936224470221516,0.97732670089616
"LYST",190.521616542602,1.19897123893431,0.267522005171846,4.48176679209673,7.40276134614953e-06,0.000152003480865354
"NID1",133.84458241796,0.334035964380476,0.366212401873961,0.912137226022841,0.361696484095132,0.595931802689423
"GPR137B",134.047306033209,0.262024116730785,0.295488672722401,0.886748430377044,0.375214357651889,0.608616283183819
"EDARADD",86.3341443284175,-0.288016467138162,0.43737999411743,-0.658503980547482,0.510214340081653,0.72500471955469
"LGALS8",720.892478342715,0.5236385122944,0.134937040173652,3.88061359298028,0.000104193267083017,0.00127991207120095
"LGALS8-AS1",5.52703208568474,0.639097696320178,0.530750789655967,1.20413894576481,0.228535879207194,0.446855131148482
"HEATR1",817.60237290185,0.256409848129359,0.130677702432605,1.96215454783954,0.0497444938454282,0.156710101434343
"ACTN2",5.38919990109044,4.60647999942313,1.22450719474226,3.76190521313575,0.000168623956285951,0.00189178046911269
"MTR",408.345407197491,-0.285504122549761,0.169928350991678,-1.68014413653519,0.0929292752641914,0.244354421173091
"RYR2",6.93190682077827,-0.250427451867945,0.630298382560476,-0.397315713949047,0.691134660996578,0.846446433293411
"LOC100130331",0.254035275968485,1.44390134777922,3.00143766852333,0.481069909570903,0.630466813184653,NA
"CHRM3",6.04261793895369,0.992172446954486,0.607470393104703,1.6332852731861,0.102409012631064,0.260929560079181
"FMN2",42.3150158215961,0.38630043457384,0.771203403755505,0.500906029061444,0.616437259185475,0.799343526594715
"GREM2",4.86344874578949,-0.847849849270826,1.03111264516567,-0.822266949441398,0.410924982657221,0.640734304651402
"RGS7",2.37964490922262,-0.112085655206995,0.825158044347098,-0.135835378416122,0.891951422324908,0.959028442243532
"FH",704.277608765248,-0.560789885750867,0.251462656894372,-2.23011198830381,0.0257400091437483,0.0958169699039894
"KMO",11.5273695681551,1.63123980012558,0.562562201421413,2.89966122146841,0.00373566176293927,0.0220294797543327
"OPN3",638.630027231245,-0.0744811954188765,0.403821008607558,-0.184441110866668,0.85366742118541,0.940597079814495
"CHML",400.533966923914,0.304823240838289,0.322967758204299,0.943819415699905,0.345261937149335,0.579974416247565
"WDR64",0.376743753638457,-2.05927631805938,2.5400971872921,-0.810707688021455,0.417533557278402,NA
"EXO1",159.80514169312,-1.02607819651241,0.513525298891161,-1.99810641993293,0.0457051238839679,0.147020953172995
"MAP1LC3C",2.51257740083927,-0.607919355526803,1.02084549226719,-0.5955057451218,0.551505459970949,0.755667602979961
"PLD5",56.4315827559755,-0.460209564841068,0.418973984078157,-1.09842038486862,0.272020965082523,0.498897888593944
"CEP170",598.126293248823,0.647501243043744,0.110603008142299,5.85428239176539,4.79074018059968e-09,3.73798104443071e-07
"SDCCAG8",205.100684187347,0.311137125909981,0.247487785964095,1.2571817421128,0.208687833029544,0.422444568525712
"MIR4677",0.086892571623117,-0.0289866114765954,3.00317535619469,-0.00965198765926347,0.992298947638584,NA
"AKT3",848.132969040891,0.827944726063904,0.149733593045817,5.52945207032173,3.2123255064563e-08,1.82702484024714e-06
"LOC339529",0.086936757444511,-0.509879536815764,3.00317535619469,-0.169780141463943,0.86518304499363,NA
"ZBTB18",303.976173269747,0.641210818921199,0.220470391443629,2.90837610766046,0.00363311100583948,0.0215392571926956
"C1orf100",0.126359991175462,0.692353318693561,3.00317535619469,0.230540423577143,0.81767185581828,NA
"ADSS",692.606340938052,-0.214898270736126,0.115157676285974,-1.86612197872475,0.0620243016237967,0.183473296115963
"DESI2",468.872137142665,0.256640368085245,0.125942034685116,2.03776577635025,0.0415733625085628,0.136905535455027
"COX20",233.184687641209,-0.117624370380599,0.684551134250841,-0.171827003850231,0.863573535250806,0.945920459918629
"HNRNPU",4589.25932159551,-0.326923531848361,0.119318769839985,-2.739917049822,0.00614546922415917,0.0321173681061997
"EFCAB2",63.8156964814437,-0.47543779381889,0.18319650726773,-2.59523394255584,0.009452655507121,0.0446072946648835
"KIF26B",5.13108675377799,1.46709173808607,0.765322662400203,1.91695844140429,0.0552432115555333,0.169304367473253
"SMYD3",136.995878221852,-0.0992478451641584,0.284089269797691,-0.349354430861947,0.726823239528614,0.870529748200458
"TFB2M",202.932124828341,0.0553070830084725,0.0905732736254987,0.610633587532185,0.541442181705884,0.748550686078467
"CNST",216.454079674551,0.341184307348934,0.147990337025655,2.30544989764965,0.0211413896946911,0.0825096929245712
"SCCPDH",651.25175815845,-0.323193200141014,0.191142348430659,-1.69085083862648,0.0908652946424491,0.240762018756537
"AHCTF1",612.577875551142,0.274733757344527,0.0910768039116178,3.01650635008155,0.00255705861966369,0.0164016901946489
"ZNF695",6.11518271181532,0.101498687828336,0.963342196507485,0.105360990306779,0.916089368952461,0.969646598906687
"ZNF670",39.0322286561778,0.791651294754217,0.282176941150551,2.80551377276375,0.00502364344187969,0.0275625836473731
"ZNF669",59.9610560568467,1.31433537839771,0.344490805036183,3.81529886772933,0.000136018207711162,0.00158555158493334
"C1orf229",1.49802718685842,1.13054268603551,1.17658584730908,0.960867146771421,0.33661897143552,0.570271232719143
"ZNF124",36.3161869558573,0.482206933794228,0.20102648464003,2.39872340531495,0.0164523369908018,0.0682123995877649
"MIR3916",12.9116829662617,0.710910224710981,0.399996315216638,1.77729193411682,0.0755202200557916,0.211051558100482
"ZNF496",133.090926513487,0.118749538814303,0.225474391633925,0.526665303113897,0.598426034403132,0.787834215442476
"NLRP3",5.72790361910477,3.99080878294819,1.11787548540013,3.56999400655048,0.000356989395545621,0.0034773992124447
"GCSAML",0.0401353901119282,0.211459309031584,3.00317535619469,0.0704119087136901,0.943865812992294,NA
"TRIM58",0,NA,NA,NA,NA,NA
"OR2W3",0,NA,NA,NA,NA,NA
"OR14I1",0.122067891205763,0.692353318693561,3.00317535619469,0.230540423577143,0.81767185581828,NA
"SH3BP5L",313.718031171634,-0.489817452113162,0.119047587398834,-4.11446769158096,3.88073905830864e-05,0.000576063435548358
"MIR3124",0.166271476223202,0.451907398185381,3.00317535619469,0.150476527204189,0.880388668444734,NA
"ZNF672",262.368129193793,-0.0592145890937249,0.183307738269216,-0.323033766347383,0.74666966992693,0.881892738009329
"ZNF692",188.118887983443,-0.00505602818301271,0.236311129801131,-0.0213956413617405,0.982930050460597,0.995818131843505
"PGBD2",74.3371968130076,0.056949867766646,0.216648069490506,0.262868106328276,0.79265223948672,0.909175690515647
"TUBB8",1.05639978914346,-0.149232670616684,1.26960335886702,-0.117542750319957,0.906429968962615,0.965100947192152
"ZMYND11",602.366303913309,-0.116413034162042,0.232535281215097,-0.500625253740996,0.616634885966817,0.799373451867216
"DIP2C",263.092164557055,1.10736232801194,0.318383923289932,3.47807237428736,0.000505033544621824,0.00458308348763475
"PRR26",53.0929933487232,-0.00959042177621759,0.452266313187709,-0.0212052534017433,0.983081923617191,0.995818131843505
"LARP4B",873.968006650414,0.221067172220961,0.181603041159635,1.2173098578599,0.223486345040585,0.440677950878487
"GTPBP4",1408.26782173604,0.577409818701238,0.197709592989702,2.92049470119193,0.00349476140132437,0.0208945553632512
"IDI2",13.178111993035,-0.353410328598889,2.77794381586858,-0.127220113877065,0.898766186157885,0.962622789023487
"IDI2-AS1",6.35886431370192,0.577697425874466,0.51212875045329,1.12803162361641,0.259306563978285,0.483647490554121
"IDI1",991.886583619612,-0.77036403094215,0.295666470052797,-2.60551705712381,0.00917357058093143,0.0435723555858435
"WDR37",175.108870539277,-0.170841602709249,0.182115398358324,-0.938095318953243,0.348195427238341,0.582715067765652
"ADARB2",0.123397032715031,0.692353318693561,3.00317535619469,0.230540423577143,0.81767185581828,NA
"PFKP",4651.70778518929,-0.409047204335185,0.155268556133381,-2.63444972067492,0.00842737842007613,0.0408274273723938
"PITRM1",726.942234206377,-0.51862551951738,0.145749908317004,-3.55832484223165,0.000373227554428843,0.00360168069460326
"PITRM1-AS1",19.249133538289,0.680337449145854,0.631396562805069,1.07751212031209,0.281251538974117,0.509686349865909
"KLF6",2035.72497121276,2.15818315201393,0.34430254774567,6.26827528911618,3.65068963255675e-10,4.1679601415227e-08
"LINC00705",0.58423814177721,1.19836517997535,2.49324061600288,0.480645619313131,0.630768386856689,NA
"AKR1E2",89.0048577451504,-0.249271638330338,0.579375516894375,-0.430241926111252,0.667019666712051,0.832006295391872
"AKR1C6P",0.633410238365701,-1.03913433862118,1.88566144351631,-0.551071530997336,0.581584640301189,NA
"AKR1C1",3657.38026502211,-0.75468046532178,0.572761774449083,-1.31761667588183,0.187632000379757,0.394230320689646
"AKR1C2",10466.8177235784,-0.729418784726821,0.683942749044298,-1.06649099759602,0.286201746051773,0.515768816119387
"AKR1C3",9703.43461013115,-0.580476841528302,0.41910469092142,-1.3850401918721,0.166040178014074,0.364757476517334
"AKR1C4",24.5281142346424,-0.748580861542529,0.714958289260766,-1.04702732003643,0.295086978022266,0.525142649788363
"UCN3",0.56033037351591,-0.240658736840076,1.64573806482334,-0.146231494539752,0.883738643740127,NA
"TUBAL3",19.5240551890613,0.0631427372087492,0.541051050107757,0.116703843742977,0.907094744226775,0.965502626627561
"NET1",1118.60093021214,0.538106237243892,0.209285244746384,2.57116185087955,0.0101357945040276,0.0472608051843953
"CALML5",0,NA,NA,NA,NA,NA
"CALML3",0.122067891205763,0.692353318693561,3.00317535619469,0.230540423577143,0.81767185581828,NA
"ASB13",134.276405715453,-0.0801011417090787,0.376241295512765,-0.212898325262015,0.831406268687331,0.930047427162986
"FAM208B",914.392500116394,0.387273872062749,0.195580218263234,1.98012802880459,0.0476891443853295,0.151673360276733
"GDI2",2403.21380637814,-0.0818713632412194,0.118619415850829,-0.690202043687163,0.490067138342956,0.70909264388631
"ANKRD16",56.8299210982326,-0.348417565955937,0.2245165011684,-1.55185727615898,0.120696377583278,0.293370797547834
"IL15RA",168.500676483236,1.96977497362068,0.69637955769874,2.82859390664771,0.00467529824424839,0.0260191239564318
"IL2RA",0.254433001019586,-0.509877368170149,3.00317535619469,-0.169779419346398,0.865183612915576,NA
"RBM17",748.895009848622,-0.142933800224336,0.142590611375115,-1.00240681238345,0.316147153264062,0.548042519675237
"PFKFB3",4040.65786372818,0.0428379933561567,0.267227515947999,0.160305323365326,0.87264056566825,0.950374557279296
"LOC399715",8.60803697589692,1.76694585429078,0.382801751915128,4.6158248896482,3.91536988993224e-06,9.10089046122422e-05
"PRKCQ",56.5666604690264,0.26645207299882,0.471328257529646,0.565321660100255,0.5718549986184,0.770064191223936
"PRKCQ-AS1",68.8689583351283,0.677803207781073,0.318165483330039,2.13034802105788,0.0331428917228692,0.115642624669886
"LINC00707",72.1120066095922,0.652201799733665,0.447901804835752,1.45612675075697,0.145357583789339,0.332984243655513
"SFMBT2",207.61886924966,0.880510669258404,0.736391034364342,1.19571074085451,0.231809458407554,0.451144927133655
"ITIH5",61.0683474636582,-0.344577272274224,0.385187372749307,-0.894570530219554,0.371016711173336,0.605060022517423
"ITIH2",27.8843067967622,-0.633772907356357,0.238038655046135,-2.66247894583979,0.00775674219651376,0.038246724701578
"KIN",185.597008691944,0.883518949418796,0.253743242578054,3.48194080142653,0.000497793727630049,0.00453860435050603
"TAF3",239.330601451753,0.955539035454185,0.312838790227699,3.05441353598989,0.00225501005870786,0.0149311476253974
"GATA3-AS1",1.56940629397202,1.9097537917768,1.05383380718237,1.81219636223562,0.069955860967705,0.199816897212207
"GATA3",81.9579172070231,0.833357715164328,0.318511926080754,2.61640976970213,0.00888598464980134,0.0425952715381206
"SFTA1P",3.54164674836926,-0.0624827365826056,1.82748636148501,-0.0341905350975272,0.972725214027835,0.991383713382652
"CELF2",12.2806155983012,-0.536688919007682,1.36894066262297,-0.392046882426119,0.695023573758216,0.849127944749562
"CELF2-AS2",0,NA,NA,NA,NA,NA
"USP6NL",278.945353255627,0.511110305695796,0.128209262596406,3.98653182574441,6.70461380369102e-05,0.000892052600941821
"ECHDC3",106.388034266723,-0.378594375547496,0.533985754759872,-0.708997144910254,0.478326248599432,0.700136737054951
"PROSER2",229.340532618728,0.658413653050949,0.193608355763875,3.40075019207308,0.000672012085244856,0.00573630107069647
"PROSER2-AS1",0.919813864782999,1.37092352334233,1.8714012427568,0.732565252186537,0.46382363080585,0.686857880579849
"UPF2",464.600085264588,0.317643305784919,0.114222839305099,2.78090885953611,0.00542069530745808,0.0291639418014212
"DHTKD1",222.700540901762,-0.164081538174316,0.318029316261952,-0.515932116268068,0.605901822130059,0.792965678624277
"SEC61A2",108.851546760155,0.178664009221225,0.341860892862233,0.52262195808757,0.601237356894981,0.789946246635289
"NUDT5",736.140338759038,-0.69391942145144,0.170822036707224,-4.06223596690143,4.86049085914063e-05,0.000688584320893034
"CDC123",863.090478029483,-0.579075297448881,0.105702544497043,-5.47834775600012,4.29315746343504e-08,2.33076419352293e-06
"CAMK1D",84.3266954281928,-0.0977380597815732,0.53309216167833,-0.183341768661286,0.854529863144388,0.940832834430994
"CCDC3",8.14836016780269,-0.252594113682808,0.979931731576455,-0.257767052074587,0.79658669400964,0.911600943240542
"OPTN",1174.27462478426,1.1667141601443,0.237695093677546,4.90844864356793,9.17996608390482e-07,2.66424922214561e-05
"MCM10",207.544510383937,-1.16445990981914,0.359476749963026,-3.23931912130314,0.00119815434969685,0.00907057171513552
"PHYH",255.139024492242,-0.450602033668344,0.17268113089827,-2.60944569522077,0.00906890389119431,0.0431676489020767
"SEPHS1",529.117515288424,-0.593099714843477,0.101277134990572,-5.85620549888865,4.73562192631674e-09,3.71363644696565e-07
